COUNTDUMS,halfyear,f0UNEMP,f1UNEMP,f2UNEMP,f3UNEMP,f4UNEMP,f5UNEMP,f6UNEMP,f7UNEMP,f8UNEMP,f9UNEMP,f10UNEMP,CRISIS,l1UNEMP,l2UNEMP,l3UNEMP,l4UNEMP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
1,62,7.87468086667,9.6415814,10.20227923333,10.66592766667,11.10621746667,10.88162956667,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,0,6.47295876667,5.86859983333,6.1651495,6.7734715,0,0,0,0
1,63,9.6415814,10.20227923333,10.66592766667,11.10621746667,10.88162956667,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,0,7.87468086667,6.47295876667,5.86859983333,6.1651495,0,0,0,0
1,64,10.20227923333,10.66592766667,11.10621746667,10.88162956667,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,0,9.6415814,7.87468086667,6.47295876667,5.86859983333,0,0,0,0
1,65,10.66592766667,11.10621746667,10.88162956667,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,0,10.20227923333,9.6415814,7.87468086667,6.47295876667,0,0,0,0
1,66,11.10621746667,10.88162956667,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,0,10.66592766667,10.20227923333,9.6415814,7.87468086667,0,0,0,0
1,67,10.88162956667,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,0,11.10621746667,10.66592766667,10.20227923333,9.6415814,0,0,0,0
1,68,10.83766646667,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,0,10.88162956667,11.10621746667,10.66592766667,10.20227923333,0,0,0,0
1,69,9.91618623333,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,0,10.83766646667,10.88162956667,11.10621746667,10.66592766667,0,0,0,0
1,70,9.021134200000000,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,0,9.91618623333,10.83766646667,10.88162956667,11.10621746667,0,0,0,0
1,71,8.39534046667,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,0,9.021134200000000,9.91618623333,10.83766646667,10.88162956667,0,0,0,0
1,72,8.374347800000000,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,0,8.39534046667,9.021134200000000,9.91618623333,10.83766646667,0,0,0,0
1,73,8.4385672,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,0,8.374347800000000,8.39534046667,9.021134200000000,9.91618623333,0,0,0,0
1,74,8.620780966670000,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,0,8.4385672,8.374347800000000,8.39534046667,9.021134200000000,0,0,0,0
1,75,8.489033266670000,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,0,8.620780966670000,8.4385672,8.374347800000000,8.39534046667,0,0,0,0
1,76,7.9844095,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,0,8.489033266670000,8.620780966670000,8.4385672,8.374347800000000,0,0,0,0
1,77,7.72223933333,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,0,7.9844095,8.489033266670000,8.620780966670000,8.4385672,0,0,0,0
1,78,7.37931933333,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,0,7.72223933333,7.9844095,8.489033266670000,8.620780966670000,0,0,0,0
1,79,6.8617422,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,0,7.37931933333,7.72223933333,7.9844095,8.489033266670000,0,0,0,0
1,80,6.62590316667,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,0,6.8617422,7.37931933333,7.72223933333,7.9844095,0,0,0,0
1,81,6.27191323333,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,0,6.62590316667,6.8617422,7.37931933333,7.72223933333,0,0,0,0
1,82,6.15738916667,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,0,6.27191323333,6.62590316667,6.8617422,7.37931933333,0,0,0,0
1,83,6.8411117,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,0,6.15738916667,6.27191323333,6.62590316667,6.8617422,0,0,0,0
1,84,6.96176173333,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,0,6.8411117,6.15738916667,6.27191323333,6.62590316667,0,0,0,0
1,85,6.3828415,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,0,6.96176173333,6.8411117,6.15738916667,6.27191323333,0,0,0,0
1,86,6.1436785,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,0,6.3828415,6.96176173333,6.8411117,6.15738916667,0,0,0,0
1,87,6.03670386667,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,0,6.1436785,6.3828415,6.96176173333,6.8411117,0,0,0,0
1,88,5.70838636667,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,0,6.03670386667,6.1436785,6.3828415,6.96176173333,0,0,0,0
1,89,5.42570576667,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,0,5.70838636667,6.03670386667,6.1436785,6.3828415,0,0,0,0
1,90,5.12911326667,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,0,5.42570576667,5.70838636667,6.03670386667,6.1436785,0,0,0,0
1,91,5.04483893333,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,0,5.12911326667,5.42570576667,5.70838636667,6.03670386667,0,0,0,0
1,92,5.02460043333,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,0,5.04483893333,5.12911326667,5.42570576667,5.70838636667,0,0,0,0
1,93,4.83842296667,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,0,5.02460043333,5.04483893333,5.12911326667,5.42570576667,0,0,0,0
1,94,4.5321131,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,0,4.83842296667,5.02460043333,5.04483893333,5.12911326667,0,0,0,0
1,95,4.30314293333,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,0,4.5321131,4.83842296667,5.02460043333,5.04483893333,0,0,0,0
1,96,4.3627121,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,0,4.30314293333,4.5321131,4.83842296667,5.02460043333,0,0,0,0
1,97,4.23594103333,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,2,4.3627121,4.30314293333,4.5321131,4.83842296667,0,0,0,0
1,98,4.4393219,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,4,4.23594103333,4.3627121,4.30314293333,4.5321131,2,0,0,0
1,99,5.7032732,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,1,4.4393219,4.23594103333,4.3627121,4.30314293333,4,2,0,0
1,100,5.54542126667,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,0,5.7032732,4.4393219,4.23594103333,4.3627121,1,4,2,0
1,101,5.27869796667,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,0,5.54542126667,5.7032732,4.4393219,4.23594103333,0,1,4,2
1,102,5.0639185,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,0,5.27869796667,5.54542126667,5.7032732,4.4393219,0,0,1,4
1,103,4.96652043333,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,,0,5.0639185,5.27869796667,5.54542126667,5.7032732,0,0,0,1
1,104,5.16908113333,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,,,0,4.96652043333,5.0639185,5.27869796667,5.54542126667,0,0,0,0
1,105,5.1338761,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,,,,0,5.16908113333,4.96652043333,5.0639185,5.27869796667,0,0,0,0
1,106,5.32613183333,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,,,,,0,5.1338761,5.16908113333,4.96652043333,5.0639185,0,0,0,0
1,107,5.65809336667,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,,,,,,,5.32613183333,5.1338761,5.16908113333,4.96652043333,0,0,0,0
1,108,5.79995633333,5.9627723,6.21822253333,6.06733266667,5.82217226667,,,,,,,,5.65809336667,5.32613183333,5.1338761,5.16908113333,,0,0,0
1,109,5.9627723,6.21822253333,6.06733266667,5.82217226667,,,,,,,,,5.79995633333,5.65809336667,5.32613183333,5.1338761,,,0,0
1,110,6.21822253333,6.06733266667,5.82217226667,,,,,,,,,,5.9627723,5.79995633333,5.65809336667,5.32613183333,,,,0
1,111,6.06733266667,5.82217226667,,,,,,,,,,,6.21822253333,5.9627723,5.79995633333,5.65809336667,,,,
1,112,5.82217226667,,,,,,,,,,,,6.06733266667,6.21822253333,5.9627723,5.79995633333,,,,
2,37,,,,,,,,,,,,0,,,,,,,,
2,38,,,,,,,,,,,,0,,,,,,,,
2,39,,,,,,,,,,,,0,,,,,,,,
2,40,,,,,,,,,,,,0,,,,,,,,
2,41,,,,,,,,,,,,0,,,,,0,0,0,0
2,42,,,,,,,,,,,,0,,,,,0,0,0,0
2,43,,,,,,,,,,,,0,,,,,0,0,0,0
2,44,,,,,,,,,,,,0,,,,,0,0,0,0
2,45,,,,,,,,,,,,0,,,,,0,0,0,0
2,46,,,,,,,,,,,,0,,,,,0,0,0,0
2,47,,,,,,,,,,,,0,,,,,0,0,0,0
2,48,,,,,,,,,,,,0,,,,,0,0,0,0
2,49,,,,,,,,,,,,0,,,,,0,0,0,0
2,50,,,,,,,,,,,,0,,,,,0,0,0,0
2,51,,,,,,,,,,,,0,,,,,0,0,0,0
2,52,,,,,,,,,,,,0,,,,,0,0,0,0
2,53,,,,,,,,,,,,0,,,,,0,0,0,0
2,54,,,,,,,,,,,,0,,,,,0,0,0,0
2,55,,,,,,,,,,,,0,,,,,0,0,0,0
2,56,,,,,,,,,,,,0,,,,,0,0,0,0
2,57,,,,,,,,,,,3.96666666667,0,,,,,0,0,0,0
2,58,,,,,,,,,,3.96666666667,4,0,,,,,0,0,0,0
2,59,,,,,,,,,3.96666666667,4,3.83333333333,0,,,,,0,0,0,0
2,60,,,,,,,,3.96666666667,4,3.83333333333,3.8,0,,,,,0,0,0,0
2,61,,,,,,,3.96666666667,4,3.83333333333,3.8,4.1,0,,,,,0,0,0,0
2,62,,,,,,3.96666666667,4,3.83333333333,3.8,4.1,4.56666666667,0,,,,,0,0,0,0
2,63,,,,,3.96666666667,4,3.83333333333,3.8,4.1,4.56666666667,4.8,0,,,,,0,0,0,0
2,64,,,,3.96666666667,4,3.83333333333,3.8,4.1,4.56666666667,4.8,4.6,0,,,,,0,0,0,0
2,65,,,3.96666666667,4,3.83333333333,3.8,4.1,4.56666666667,4.8,4.6,4.7,0,,,,,0,0,0,0
2,66,,3.96666666667,4,3.83333333333,3.8,4.1,4.56666666667,4.8,4.6,4.7,4.86666666667,0,,,,,0,0,0,0
2,67,3.96666666667,4,3.83333333333,3.8,4.1,4.56666666667,4.8,4.6,4.7,4.86666666667,4.83333333333,0,,,,,0,0,0,0
2,68,4,3.83333333333,3.8,4.1,4.56666666667,4.8,4.6,4.7,4.86666666667,4.83333333333,4.4,0,3.96666666667,,,,0,0,0,0
2,69,3.83333333333,3.8,4.1,4.56666666667,4.8,4.6,4.7,4.86666666667,4.83333333333,4.4,4.2,0,4,3.96666666667,,,0,0,0,0
2,70,3.8,4.1,4.56666666667,4.8,4.6,4.7,4.86666666667,4.83333333333,4.4,4.2,4.1,0,3.83333333333,4,3.96666666667,,0,0,0,0
2,71,4.1,4.56666666667,4.8,4.6,4.7,4.86666666667,4.83333333333,4.4,4.2,4.1,3.7,0,3.8,3.83333333333,4,3.96666666667,0,0,0,0
2,72,4.56666666667,4.8,4.6,4.7,4.86666666667,4.83333333333,4.4,4.2,4.1,3.7,3.76666666667,0,4.1,3.8,3.83333333333,4,0,0,0,0
2,73,4.8,4.6,4.7,4.86666666667,4.83333333333,4.4,4.2,4.1,3.7,3.76666666667,4,0,4.56666666667,4.1,3.8,3.83333333333,0,0,0,0
2,74,4.6,4.7,4.86666666667,4.83333333333,4.4,4.2,4.1,3.7,3.76666666667,4,4.3,0,4.8,4.56666666667,4.1,3.8,0,0,0,0
2,75,4.7,4.86666666667,4.83333333333,4.4,4.2,4.1,3.7,3.76666666667,4,4.3,4.23333333333,0,4.6,4.8,4.56666666667,4.1,0,0,0,0
2,76,4.86666666667,4.83333333333,4.4,4.2,4.1,3.7,3.76666666667,4,4.3,4.23333333333,4.43333333333,0,4.7,4.6,4.8,4.56666666667,0,0,0,0
2,77,4.83333333333,4.4,4.2,4.1,3.7,3.76666666667,4,4.3,4.23333333333,4.43333333333,4.8,0,4.86666666667,4.7,4.6,4.8,0,0,0,0
2,78,4.4,4.2,4.1,3.7,3.76666666667,4,4.3,4.23333333333,4.43333333333,4.8,5.03333333333,0,4.83333333333,4.86666666667,4.7,4.6,0,0,0,0
2,79,4.2,4.1,3.7,3.76666666667,4,4.3,4.23333333333,4.43333333333,4.8,5.03333333333,5.36666666667,0,4.4,4.83333333333,4.86666666667,4.7,0,0,0,0
2,80,4.1,3.7,3.76666666667,4,4.3,4.23333333333,4.43333333333,4.8,5.03333333333,5.36666666667,5.5,0,4.2,4.4,4.83333333333,4.86666666667,0,0,0,0
