CountryCode,year,F1y,F2y,F3y,F4y,F5y,F6y,F7y,F8y,F9y,F10y,L0HHD_L1GDP,L0NFD_L1GDP,L1HHD_L1GDP,L2HHD_L1GDP,L3HHD_L1GDP,L4HHD_L1GDP,L1NFD_L1GDP,L2NFD_L1GDP,L3NFD_L1GDP,L4NFD_L1GDP,L0y,L1y,L2y,L3y,L4y
251,1976,,,,,,,,,,,,,,,,,,,,,2753.8906,,,,
251,1977,2761.2859,2765.0823,2766.0579,2767.0242,2769.8679,2770.7983,2772.6331,2773.5381,2776.2048,2778.8025,21.251673,95.773605,,,,,,,,,2757.4451,2753.8906,2749.6345,2750.7722,2746.1418
251,1978,2765.0823,2766.0579,2767.0242,2769.8679,2770.7983,2772.6331,2773.5381,2776.2048,2778.8025,2782.9873,22.198349,95.438614,21.251673,,,,95.773605,,,,2761.2859,2757.4451,2753.8906,2749.6345,2750.7722
251,1979,2766.0579,2767.0242,2769.8679,2770.7983,2772.6331,2773.5381,2776.2048,2778.8025,2782.9873,2787.0037,24.910175,92.933723,22.198349,21.251673,,,95.438614,95.773605,,,2765.0823,2761.2859,2757.4451,2753.8906,2749.6345
251,1980,2767.0242,2769.8679,2770.7983,2772.6331,2773.5381,2776.2048,2778.8025,2782.9873,2787.0037,2790.105,25.828062,92.686737,24.910175,22.198349,21.251673,,92.933723,95.438614,95.773605,,2766.0579,2765.0823,2761.2859,2757.4451,2753.8906
251,1981,2769.8679,2770.7983,2772.6331,2773.5381,2776.2048,2778.8025,2782.9873,2787.0037,2790.105,2790.8652,25.706966,92.57618,25.828062,24.910175,22.198349,21.251673,92.686737,92.933723,95.438614,95.773605,2767.0242,2766.0579,2765.0823,2761.2859,2757.4451
251,1982,2770.7983,2772.6331,2773.5381,2776.2048,2778.8025,2782.9873,2787.0037,2790.105,2790.8652,2792.3691,27.313972,93.717964,25.706966,25.828062,24.910175,22.198349,92.57618,92.686737,92.933723,95.438614,2769.8679,2767.0242,2766.0579,2765.0823,2761.2859
251,1983,2772.6331,2773.5381,2776.2048,2778.8025,2782.9873,2787.0037,2790.105,2790.8652,2792.3691,2791.6201,27.077257,92.110069,27.313972,25.706966,25.828062,24.910175,93.717964,92.57618,92.686737,92.933723,2770.7983,2769.8679,2767.0242,2766.0579,2765.0823
251,1984,2773.5381,2776.2048,2778.8025,2782.9873,2787.0037,2790.105,2790.8652,2792.3691,2791.6201,2793.8506,28.920187,90.99984,27.077257,27.313972,25.706966,25.828062,92.110069,93.717964,92.57618,92.686737,2772.6331,2770.7983,2769.8679,2767.0242,2766.0579
251,1985,2776.2048,2778.8025,2782.9873,2787.0037,2790.105,2790.8652,2792.3691,2791.6201,2793.8506,2796.0325,29.752949,86.473816,28.920187,27.077257,27.313972,25.706966,90.99984,92.110069,93.717964,92.57618,2773.5381,2772.6331,2770.7983,2769.8679,2767.0242
251,1986,2778.8025,2782.9873,2787.0037,2790.105,2790.8652,2792.3691,2791.6201,2793.8506,2796.0325,2796.7493,29.200806,84.883064,29.752949,28.920187,27.077257,27.313972,86.473816,90.99984,92.110069,93.717964,2776.2048,2773.5381,2772.6331,2770.7983,2769.8679
251,1987,2782.9873,2787.0037,2790.105,2790.8652,2792.3691,2791.6201,2793.8506,2796.0325,2796.7493,2798.8696,30.749813,85.335709,29.200806,29.752949,28.920187,27.077257,84.883064,86.473816,90.99984,92.110069,2778.8025,2776.2048,2773.5381,2772.6331,2770.7983
251,1988,2787.0037,2790.105,2790.8652,2792.3691,2791.6201,2793.8506,2796.0325,2796.7493,2798.8696,2802.3064,33.720451,92.264206,30.749813,29.200806,29.752949,28.920187,85.335709,84.883064,86.473816,90.99984,2782.9873,2778.8025,2776.2048,2773.5381,2772.6331
251,1989,2790.105,2790.8652,2792.3691,2791.6201,2793.8506,2796.0325,2796.7493,2798.8696,2802.3064,2805.6289,33.811222,95.782181,33.720451,30.749813,29.200806,29.752949,92.264206,85.335709,84.883064,86.473816,2787.0037,2782.9873,2778.8025,2776.2048,2773.5381
251,1990,2790.8652,2792.3691,2791.6201,2793.8506,2796.0325,2796.7493,2798.8696,2802.3064,2805.6289,2809.4756,35.141575,97.879776,33.811222,33.720451,30.749813,29.200806,95.782181,92.264206,85.335709,84.883064,2790.105,2787.0037,2782.9873,2778.8025,2776.2048
251,1991,2792.3691,2791.6201,2793.8506,2796.0325,2796.7493,2798.8696,2802.3064,2805.6289,2809.4756,2811.3447,35.883785,98.320679,35.141575,33.811222,33.720451,30.749813,97.879776,95.782181,92.264206,85.335709,2790.8652,2790.105,2787.0037,2782.9873,2778.8025
251,1992,2791.6201,2793.8506,2796.0325,2796.7493,2798.8696,2802.3064,2805.6289,2809.4756,2811.3447,2811.96,35.540375,100.53131,35.883785,35.141575,33.811222,33.720451,98.320679,97.879776,95.782181,92.264206,2792.3691,2790.8652,2790.105,2787.0037,2782.9873
251,1993,2793.8506,2796.0325,2796.7493,2798.8696,2802.3064,2805.6289,2809.4756,2811.3447,2811.96,2813.1797,36.906937,96.154778,35.540375,35.883785,35.141575,33.811222,100.53131,98.320679,97.879776,95.782181,2791.6201,2792.3691,2790.8652,2790.105,2787.0037
251,1994,2796.0325,2796.7493,2798.8696,2802.3064,2805.6289,2809.4756,2811.3447,2811.96,2813.1797,2815.575,37.057678,97.994194,36.906937,35.540375,35.883785,35.141575,96.154778,100.53131,98.320679,97.879776,2793.8506,2791.6201,2792.3691,2790.8652,2790.105
251,1995,2796.7493,2798.8696,2802.3064,2805.6289,2809.4756,2811.3447,2811.96,2813.1797,2815.575,2817.3345,35.08569,96.923706,37.057678,36.906937,35.540375,35.883785,97.994194,96.154778,100.53131,98.320679,2796.0325,2793.8506,2791.6201,2792.3691,2790.8652
251,1996,2798.8696,2802.3064,2805.6289,2809.4756,2811.3447,2811.96,2813.1797,2815.575,2817.3345,2819.6335,34.980083,95.002998,35.08569,37.057678,36.906937,35.540375,96.923706,97.994194,96.154778,100.53131,2796.7493,2796.0325,2793.8506,2791.6201,2792.3691
251,1997,2802.3064,2805.6289,2809.4756,2811.3447,2811.96,2813.1797,2815.575,2817.3345,2819.6335,2821.8806,35.452114,95.580322,34.980083,35.08569,37.057678,36.906937,95.002998,96.923706,97.994194,96.154778,2798.8696,2796.7493,2796.0325,2793.8506,2791.6201
251,1998,2805.6289,2809.4756,2811.3447,2811.96,2813.1797,2815.575,2817.3345,2819.6335,2821.8806,2821.8806,35.520397,96.293571,35.452114,34.980083,35.08569,37.057678,95.580322,95.002998,96.923706,97.994194,2802.3064,2798.8696,2796.7493,2796.0325,2793.8506
251,1999,2809.4756,2811.3447,2811.96,2813.1797,2815.575,2817.3345,2819.6335,2821.8806,2821.8806,2818.4907,36.119469,99.709091,35.520397,35.452114,34.980083,35.08569,96.293571,95.580322,95.002998,96.923706,2805.6289,2802.3064,2798.8696,2796.7493,2796.0325
251,2000,2811.3447,2811.96,2813.1797,2815.575,2817.3345,2819.6335,2821.8806,2821.8806,2818.4907,2820.2002,36.942848,106.00022,36.119469,35.520397,35.452114,34.980083,99.709091,96.293571,95.580322,95.002998,2809.4756,2805.6289,2802.3064,2798.8696,2796.7493
251,2001,2811.96,2813.1797,2815.575,2817.3345,2819.6335,2821.8806,2821.8806,2818.4907,2820.2002,2822.4348,36.988682,109.65202,36.942848,36.119469,35.520397,35.452114,106.00022,99.709091,96.293571,95.580322,2811.3447,2809.4756,2805.6289,2802.3064,2798.8696
251,2002,2813.1797,2815.575,2817.3345,2819.6335,2821.8806,2821.8806,2818.4907,2820.2002,2822.4348,2822.4348,37.646935,107.90907,36.988682,36.942848,36.119469,35.520397,109.65202,106.00022,99.709091,96.293571,2811.96,2811.3447,2809.4756,2805.6289,2802.3064
251,2003,2815.575,2817.3345,2819.6335,2821.8806,2821.8806,2818.4907,2820.2002,2822.4348,2822.4348,,39.256882,105.91201,37.646935,36.988682,36.942848,36.119469,107.90907,109.65202,106.00022,99.709091,2813.1797,2811.96,2811.3447,2809.4756,2805.6289
251,2004,2817.3345,2819.6335,2821.8806,2821.8806,2818.4907,2820.2002,2822.4348,2822.4348,,,41.734528,107.57673,39.256882,37.646935,36.988682,36.942848,105.91201,107.90907,109.65202,106.00022,2815.575,2813.1797,2811.96,2811.3447,2809.4756
251,2005,2819.6335,2821.8806,2821.8806,2818.4907,2820.2002,2822.4348,2822.4348,,,,44.409458,108.0162,41.734528,39.256882,37.646935,36.988682,107.57673,105.91201,107.90907,109.65202,2817.3345,2815.575,2813.1797,2811.96,2811.3447
251,2006,2821.8806,2821.8806,2818.4907,2820.2002,2822.4348,2822.4348,,,,,47.560291,110.80535,44.409458,41.734528,39.256882,37.646935,108.0162,107.57673,105.91201,107.90907,2819.6335,2817.3345,2815.575,2813.1797,2811.96
251,2007,2821.8806,2818.4907,2820.2002,2822.4348,2822.4348,,,,,,50.296501,112.38583,47.560291,44.409458,41.734528,39.256882,110.80535,108.0162,107.57673,105.91201,2821.8806,2819.6335,2817.3345,2815.575,2813.1797
251,2008,2818.4907,2820.2002,2822.4348,2822.4348,,,,,,,51.237194,114.92741,50.296501,47.560291,44.409458,41.734528,112.38583,110.80535,108.0162,107.57673,2821.8806,2821.8806,2819.6335,2817.3345,2815.575
251,2009,2820.2002,2822.4348,2822.4348,,,,,,,,52.789948,113.16135,51.237194,50.296501,47.560291,44.409458,114.92741,112.38583,110.80535,108.0162,2818.4907,2821.8806,2821.8806,2819.6335,2817.3345
251,2010,2822.4348,2822.4348,,,,,,,,,56.784073,118.12968,52.789948,51.237194,50.296501,47.560291,113.16135,114.92741,112.38583,110.80535,2820.2002,2818.4907,2821.8806,2821.8806,2819.6335
251,2011,2822.4348,,,,,,,,,,58.154381,123.97309,56.784073,52.789948,51.237194,50.296501,118.12968,113.16135,114.92741,112.38583,2822.4348,2820.2002,2818.4907,2821.8806,2821.8806
251,2012,,,,,,,,,,,57.643951,125.54465,58.154381,56.784073,52.789948,51.237194,123.97309,118.12968,113.16135,114.92741,2822.4348,2822.4348,2820.2002,2818.4907,2821.8806
276,1970,2772.6331,2776.2048,2781.3342,2782.1643,2781.3342,2786.2134,2789.3384,2792.3691,2796.7493,2798.1677,,,,,,,,,,,2768.929,,,,
276,1971,2776.2048,2781.3342,2782.1643,2781.3342,2786.2134,2789.3384,2792.3691,2796.7493,2798.1677,2798.1677,41.687981,52.531971,,,,,,,,,2772.6331,2768.929,,,
276,1972,2781.3342,2782.1643,2781.3342,2786.2134,2789.3384,2792.3691,2796.7493,2798.1677,2798.1677,2798.1677,43.29493,53.732719,41.687981,,,,52.531971,,,,2776.2048,2772.6331,2768.929,,
276,1973,2782.1643,2781.3342,2786.2134,2789.3384,2792.3691,2796.7493,2798.1677,2798.1677,2798.1677,2799.5664,45.454544,55.052853,43.29493,41.687981,,,53.732719,52.531971,,,2781.3342,2776.2048,2772.6331,2768.929,
276,1974,2781.3342,2786.2134,2789.3384,2792.3691,2796.7493,2798.1677,2798.1677,2798.1677,2799.5664,2802.3064,43.339657,54.402279,45.454544,43.29493,41.687981,,55.052853,53.732719,52.531971,,2782.1643,2781.3342,2776.2048,2772.6331,2768.929
276,1975,2786.2134,2789.3384,2792.3691,2796.7493,2798.1677,2798.1677,2798.1677,2799.5664,2802.3064,2804.9731,42.719299,53.578949,43.339657,45.454544,43.29493,41.687981,54.402279,55.052853,53.732719,52.531971,2781.3342,2782.1643,2781.3342,2776.2048,2772.6331
276,1976,2789.3384,2792.3691,2796.7493,2798.1677,2798.1677,2798.1677,2799.5664,2802.3064,2804.9731,2806.9277,44.958122,54.974873,42.719299,43.339657,45.454544,43.29493,53.578949,54.402279,55.052853,53.732719,2786.2134,2781.3342,2782.1643,2781.3342,2776.2048
276,1977,2792.3691,2796.7493,2798.1677,2798.1677,2798.1677,2799.5664,2802.3064,2804.9731,2806.9277,2808.2097,45.632717,54.382717,44.958122,42.719299,43.339657,45.454544,54.974873,53.578949,54.402279,55.052853,2789.3384,2786.2134,2781.3342,2782.1643,2781.3342
276,1978,2796.7493,2798.1677,2798.1677,2798.1677,2799.5664,2802.3064,2804.9731,2806.9277,2808.2097,2811.96,47.869564,54.289856,45.632717,44.958122,42.719299,43.339657,54.382717,54.974873,53.578949,54.402279,2792.3691,2789.3384,2786.2134,2781.3342,2782.1643
276,1979,2798.1677,2798.1677,2798.1677,2799.5664,2802.3064,2804.9731,2806.9277,2808.2097,2811.96,2815.575,50.883152,54.76902,47.869564,45.632717,44.958122,42.719299,54.289856,54.382717,54.974873,53.578949,2796.7493,2792.3691,2789.3384,2786.2134,2781.3342
276,1980,2798.1677,2798.1677,2799.5664,2802.3064,2804.9731,2806.9277,2808.2097,2811.96,2815.575,2820.7634,51.677097,55.531914,50.883152,47.869564,45.632717,44.958122,54.76902,54.289856,54.382717,54.974873,2798.1677,2796.7493,2792.3691,2789.3384,2786.2134
276,1981,2798.1677,2799.5664,2802.3064,2804.9731,2806.9277,2808.2097,2811.96,2815.575,2820.7634,2825.696,52.654972,56.046783,51.677097,50.883152,47.869564,45.632717,55.531914,54.76902,54.289856,54.382717,2798.1677,2798.1677,2796.7493,2792.3691,2789.3384
276,1982,2799.5664,2802.3064,2804.9731,2806.9277,2808.2097,2811.96,2815.575,2820.7634,2825.696,2827.8125,53.854748,56.42458,52.654972,51.677097,50.883152,47.869564,56.046783,55.531914,54.76902,54.289856,2798.1677,2798.1677,2798.1677,2796.7493,2792.3691
276,1983,2802.3064,2804.9731,2806.9277,2808.2097,2811.96,2815.575,2820.7634,2825.696,2827.8125,2826.7598,56.190987,56.040771,53.854748,52.654972,51.677097,50.883152,56.42458,56.046783,55.531914,54.76902,2799.5664,2798.1677,2798.1677,2798.1677,2796.7493
276,1984,2804.9731,2806.9277,2808.2097,2811.96,2815.575,2820.7634,2825.696,2827.8125,2826.7598,2829.3708,57.443531,55.995892,56.190987,53.854748,52.654972,51.677097,56.040771,56.42458,56.046783,55.531914,2802.3064,2799.5664,2798.1677,2798.1677,2798.1677
276,1985,2806.9277,2808.2097,2811.96,2815.575,2820.7634,2825.696,2827.8125,2826.7598,2829.3708,2830.9055,58.823528,54.588234,57.443531,56.190987,53.854748,52.654972,55.995892,56.040771,56.42458,56.046783,2804.9731,2802.3064,2799.5664,2798.1677,2798.1677
276,1986,2808.2097,2811.96,2815.575,2820.7634,2825.696,2827.8125,2826.7598,2829.3708,2830.9055,2831.4116,58.411217,53.214954,58.823528,57.443531,56.190987,53.854748,54.588234,55.995892,56.040771,56.42458,2806.9277,2804.9731,2802.3064,2799.5664,2798.1677
276,1987,2811.96,2815.575,2820.7634,2825.696,2827.8125,2826.7598,2829.3708,2830.9055,2831.4116,2833.4119,57.705357,52.5,58.411217,58.823528,57.443531,56.190987,53.214954,54.588234,55.995892,56.040771,2808.2097,2806.9277,2804.9731,2802.3064,2799.5664
276,1988,2815.575,2820.7634,2825.696,2827.8125,2826.7598,2829.3708,2830.9055,2831.4116,2833.4119,2835.3728,58.321739,54.086956,57.705357,58.411217,58.823528,57.443531,52.5,53.214954,54.588234,55.995892,2811.96,2808.2097,2806.9277,2804.9731,2802.3064
276,1989,2820.7634,2825.696,2827.8125,2826.7598,2829.3708,2830.9055,2831.4116,2833.4119,2835.3728,2837.2959,58.245903,54.745903,58.321739,57.705357,58.411217,58.823528,54.086956,52.5,53.214954,54.588234,2815.575,2811.96,2808.2097,2806.9277,2804.9731
276,1990,2825.696,2827.8125,2826.7598,2829.3708,2830.9055,2831.4116,2833.4119,2835.3728,2837.2959,2840.1128,58.723076,55.50769,58.245903,58.321739,57.705357,58.411217,54.745903,54.086956,52.5,53.214954,2820.7634,2815.575,2811.96,2808.2097,2806.9277
276,1991,2827.8125,2826.7598,2829.3708,2830.9055,2831.4116,2833.4119,2835.3728,2837.2959,2840.1128,2841.4922,57.394367,57.887325,58.723076,58.245903,58.321739,57.705357,55.50769,54.745903,54.086956,52.5,2825.696,2820.7634,2815.575,2811.96,2808.2097
276,1992,2826.7598,2829.3708,2830.9055,2831.4116,2833.4119,2835.3728,2837.2959,2840.1128,2841.4922,2841.4922,57.64706,57.38562,57.394367,58.723076,58.245903,58.321739,57.887325,55.50769,54.745903,54.086956,2827.8125,2825.696,2820.7634,2815.575,2811.96
276,1993,2829.3708,2830.9055,2831.4116,2833.4119,2835.3728,2837.2959,2840.1128,2841.4922,2841.4922,2841.0344,58.78788,58.78788,57.64706,57.394367,58.723076,58.245903,57.38562,57.887325,55.50769,54.745903,2826.7598,2827.8125,2825.696,2820.7634,2815.575
276,1994,2830.9055,2831.4116,2833.4119,2835.3728,2837.2959,2840.1128,2841.4922,2841.4922,2841.0344,2842.4014,62.588234,57.529411,58.78788,57.64706,57.394367,58.723076,58.78788,57.38562,57.887325,55.50769,2829.3708,2826.7598,2827.8125,2825.696,2820.7634
276,1995,2831.4116,2833.4119,2835.3728,2837.2959,2840.1128,2841.4922,2841.4922,2841.0344,2842.4014,2842.8528,63.932583,53.764046,62.588234,58.78788,57.64706,57.394367,57.529411,58.78788,57.38562,57.887325,2830.9055,2829.3708,2826.7598,2827.8125,2825.696
276,1996,2833.4119,2835.3728,2837.2959,2840.1128,2841.4922,2841.4922,2841.0344,2842.4014,2842.8528,2846.8269,65.729729,54.054054,63.932583,62.588234,58.78788,57.64706,53.764046,57.529411,58.78788,57.38562,2831.4116,2830.9055,2829.3708,2826.7598,2827.8125
276,1997,2835.3728,2837.2959,2840.1128,2841.4922,2841.4922,2841.0344,2842.4014,2842.8528,2846.8269,2849.812,68.031914,55.372341,65.729729,63.932583,62.588234,58.78788,54.054054,53.764046,57.529411,58.78788,2833.4119,2831.4116,2830.9055,2829.3708,2826.7598
276,1998,2837.2959,2840.1128,2841.4922,2841.4922,2841.0344,2842.4014,2842.8528,2846.8269,2849.812,2851.0649,70.890053,58.010471,68.031914,65.729729,63.932583,62.588234,55.372341,54.054054,53.764046,57.529411,2835.3728,2833.4119,2831.4116,2830.9055,2829.3708
276,1999,2840.1128,2841.4922,2841.4922,2841.0344,2842.4014,2842.8528,2846.8269,2849.812,2851.0649,2845.5195,74.132652,57.908165,70.890053,68.031914,65.729729,63.932583,58.010471,55.372341,54.054054,53.764046,2837.2959,2835.3728,2833.4119,2831.4116,2830.9055
276,2000,2841.4922,2841.4922,2841.0344,2842.4014,2842.8528,2846.8269,2849.812,2851.0649,2845.5195,2849.812,75.050003,61.400002,74.132652,70.890053,68.031914,65.729729,57.908165,58.010471,55.372341,54.054054,2840.1128,2837.2959,2835.3728,2833.4119,2831.4116
276,2001,2841.4922,2841.0344,2842.4014,2842.8528,2846.8269,2849.812,2851.0649,2845.5195,2849.812,2852.7109,74.243904,64.097565,75.050003,74.132652,70.890053,68.031914,61.400002,57.908165,58.010471,55.372341,2841.4922,2840.1128,2837.2959,2835.3728,2833.4119
276,2002,2841.0344,2842.4014,2842.8528,2846.8269,2849.812,2851.0649,2845.5195,2849.812,2852.7109,2853.5239,73.238098,65.095238,74.243904,75.050003,74.132652,70.890053,64.097565,61.400002,57.908165,58.010471,2841.4922,2841.4922,2840.1128,2837.2959,2835.3728
276,2003,2842.4014,2842.8528,2846.8269,2849.812,2851.0649,2845.5195,2849.812,2852.7109,2853.5239,,72.957748,64.882629,73.238098,74.243904,75.050003,74.132652,65.095238,64.097565,61.400002,57.908165,2841.0344,2841.4922,2841.4922,2840.1128,2837.2959
276,2004,2842.8528,2846.8269,2849.812,2851.0649,2845.5195,2849.812,2852.7109,2853.5239,,,72.465118,62.372093,72.957748,73.238098,74.243904,75.050003,64.882629,65.095238,64.097565,61.400002,2842.4014,2841.0344,2841.4922,2841.4922,2840.1128
276,2005,2846.8269,2849.812,2851.0649,2845.5195,2849.812,2852.7109,2853.5239,,,,70.681816,60.18182,72.465118,72.957748,73.238098,74.243904,62.372093,64.882629,65.095238,64.097565,2842.8528,2842.4014,2841.0344,2841.4922,2841.4922
276,2006,2849.812,2851.0649,2845.5195,2849.812,2852.7109,2853.5239,,,,,70.135132,62.252251,70.681816,72.465118,72.957748,73.238098,60.18182,62.372093,64.882629,65.095238,2846.8269,2842.8528,2842.4014,2841.0344,2841.4922
276,2007,2851.0649,2845.5195,2849.812,2852.7109,2853.5239,,,,,,66.536797,63.030304,70.135132,70.681816,72.465118,72.957748,62.252251,60.18182,62.372093,64.882629,2849.812,2846.8269,2842.8528,2842.4014,2841.0344
276,2008,2845.5195,2849.812,2852.7109,2853.5239,,,,,,,62.592594,62.01646,66.536797,70.135132,70.681816,72.465118,63.030304,62.252251,60.18182,62.372093,2851.0649,2849.812,2846.8269,2842.8528,2842.4014
276,2009,2849.812,2852.7109,2853.5239,,,,,,,,61.457489,59.433197,62.592594,66.536797,70.135132,70.681816,62.01646,63.030304,62.252251,60.18182,2845.5195,2851.0649,2849.812,2846.8269,2842.8528
276,2010,2852.7109,2853.5239,,,,,,,,,64.261604,61.645569,61.457489,62.592594,66.536797,70.135132,59.433197,62.01646,63.030304,62.252251,2849.812,2845.5195,2851.0649,2849.812,2846.8269
276,2011,2853.5239,,,,,,,,,,61.560001,59.119999,64.261604,61.457489,62.592594,66.536797,61.645569,59.433197,62.01646,63.030304,2852.7109,2849.812,2845.5195,2851.0649,2849.812
276,2012,,,,,,,,,,,59.501915,57.394634,61.560001,64.261604,61.457489,62.592594,59.119999,61.645569,59.433197,62.01646,2853.5239,2852.7109,2849.812,2845.5195,2851.0649
300,1990,,,,,,,,,,,,,,,,,,,,,2555.9548,,,,
300,1991,,,,,,,,,,,,,,,,,,,,,2559.0801,,,,
300,1992,,,,,,,,,,,,,,,,,,,,,2559.0801,,,,
300,1993,,,,,,,,,,,,,,,,,,,,,2557.5295,,,,
300,1994,2562.1106,2564.3247,2567.9092,2571.3699,2574.7146,2578.5859,2582.9211,2586.4929,2592.1763,2596.5015,6.4936805,35.505085,,,,,,,,,2559.8462,2557.5295,2559.0801,2559.0801,2555.9548
300,1995,2564.3247,2567.9092,2571.3699,2574.7146,2578.5859,2582.9211,2586.4929,2592.1763,2596.5015,2598.5957,7.3611174,34.994503,6.4936805,,,,35.505085,,,,2562.1106,2559.8462,2557.5295,2559.0801,2559.0801
300,1996,2567.9092,2571.3699,2574.7146,2578.5859,2582.9211,2586.4929,2592.1763,2596.5015,2598.5957,2604.1387,8.4127331,34.212288,7.3611174,6.4936805,,,34.994503,35.505085,,,2564.3247,2562.1106,2559.8462,2557.5295,2559.0801
300,1997,2571.3699,2574.7146,2578.5859,2582.9211,2586.4929,2592.1763,2596.5015,2598.5957,2604.1387,2607.5125,9.4688683,34.813847,8.4127331,7.3611174,6.4936805,,34.212288,34.994503,35.505085,,2567.9092,2564.3247,2562.1106,2559.8462,2557.5295
300,1998,2574.7146,2578.5859,2582.9211,2586.4929,2592.1763,2596.5015,2598.5957,2604.1387,2607.5125,2607.0374,10.703889,37.065781,9.4688683,8.4127331,7.3611174,6.4936805,34.813847,34.212288,34.994503,35.505085,2571.3699,2567.9092,2564.3247,2562.1106,2559.8462
300,1999,2578.5859,2582.9211,2586.4929,2592.1763,2596.5015,2598.5957,2604.1387,2607.5125,2607.0374,2604.1387,12.508802,38.793041,10.703889,9.4688683,8.4127331,7.3611174,37.065781,34.813847,34.212288,34.994503,2574.7146,2571.3699,2567.9092,2564.3247,2562.1106
300,2000,2582.9211,2586.4929,2592.1763,2596.5015,2598.5957,2604.1387,2607.5125,2607.0374,2604.1387,2599.1123,15.746218,45.497471,12.508802,10.703889,9.4688683,8.4127331,38.793041,37.065781,34.813847,34.212288,2578.5859,2574.7146,2571.3699,2567.9092,2564.3247
300,2001,2586.4929,2592.1763,2596.5015,2598.5957,2604.1387,2607.5125,2607.0374,2604.1387,2599.1123,2591.6223,20.380888,49.176254,15.746218,12.508802,10.703889,9.4688683,45.497471,38.793041,37.065781,34.813847,2582.9211,2578.5859,2574.7146,2571.3699,2567.9092
300,2002,2592.1763,2596.5015,2598.5957,2604.1387,2607.5125,2607.0374,2604.1387,2599.1123,2591.6223,2585.3164,25.320005,48.973232,20.380888,15.746218,12.508802,10.703889,49.176254,45.497471,38.793041,37.065781,2586.4929,2582.9211,2578.5859,2574.7146,2571.3699
300,2003,2596.5015,2598.5957,2604.1387,2607.5125,2607.0374,2604.1387,2599.1123,2591.6223,2585.3164,,30.352814,51.087673,25.320005,20.380888,15.746218,12.508802,48.973232,49.176254,45.497471,38.793041,2592.1763,2586.4929,2582.9211,2578.5859,2574.7146
300,2004,2598.5957,2604.1387,2607.5125,2607.0374,2604.1387,2599.1123,2591.6223,2585.3164,,,35.995144,51.130692,30.352814,25.320005,20.380888,15.746218,51.087673,48.973232,49.176254,45.497471,2596.5015,2592.1763,2586.4929,2582.9211,2578.5859
300,2005,2604.1387,2607.5125,2607.0374,2604.1387,2599.1123,2591.6223,2585.3164,,,,43.01495,54.096458,35.995144,30.352814,25.320005,20.380888,51.130692,51.087673,48.973232,49.176254,2598.5957,2596.5015,2592.1763,2586.4929,2582.9211
300,2006,2607.5125,2607.0374,2604.1387,2599.1123,2591.6223,2585.3164,,,,,51.108055,58.404602,43.01495,35.995144,30.352814,25.320005,54.096458,51.130692,51.087673,48.973232,2604.1387,2598.5957,2596.5015,2592.1763,2586.4929
300,2007,2607.0374,2604.1387,2599.1123,2591.6223,2585.3164,,,,,,57.166183,61.465836,51.108055,43.01495,35.995144,30.352814,58.404602,54.096458,51.130692,51.087673,2607.5125,2604.1387,2598.5957,2596.5015,2592.1763
300,2008,2604.1387,2599.1123,2591.6223,2585.3164,,,,,,,60.294529,68.268631,57.166183,51.108055,43.01495,35.995144,61.465836,58.404602,54.096458,51.130692,2607.0374,2607.5125,2604.1387,2598.5957,2596.5015
300,2009,2599.1123,2591.6223,2585.3164,,,,,,,,58.96492,65.672157,60.294529,57.166183,51.108055,43.01495,68.268631,61.465836,58.404602,54.096458,2604.1387,2607.0374,2607.5125,2604.1387,2598.5957
300,2010,2591.6223,2585.3164,,,,,,,,,59.765022,66.38681,58.96492,60.294529,57.166183,51.108055,65.672157,68.268631,61.465836,58.404602,2599.1123,2604.1387,2607.0374,2607.5125,2604.1387
300,2011,2585.3164,,,,,,,,,,59.407742,62.838924,59.765022,58.96492,60.294529,57.166183,66.38681,65.672157,68.268631,61.465836,2591.6223,2599.1123,2604.1387,2607.0374,2607.5125
300,2012,,,,,,,,,,,59.08522,62.174412,59.407742,59.765022,58.96492,60.294529,62.838924,66.38681,65.672157,68.268631,2585.3164,2591.6223,2599.1123,2604.1387,2607.0374
344,1986,,,,,,,,,,,,,,,,,,,,,2718.9412,,,,
344,1987,,,,,,,,,,,,,,,,,,,,,2731.4939,,,,
344,1988,,,,,,,,,,,,,,,,,,,,,2739.7827,,,,
344,1989,,,,,,,,,,,,,,,,,,,,,2742.03,,,,
344,1990,2751.3362,2757.3394,2763.1021,2768.929,2771.72,2775.324,2780.4973,2774.4351,2777.0781,2784.6133,38.484356,146.83296,,,,,,,,,2745.7856,2742.03,2739.7827,2731.4939,2718.9412
344,1991,2757.3394,2763.1021,2768.929,2771.72,2775.324,2780.4973,2774.4351,2777.0781,2784.6133,2785.4165,45.499664,127.60117,38.484356,,,,146.83296,,,,2751.3362,2745.7856,2742.03,2739.7827,2731.4939
344,1992,2763.1021,2768.929,2771.72,2775.324,2780.4973,2774.4351,2777.0781,2784.6133,2785.4165,2787.0037,45.23922,120.15326,45.499664,38.484356,,,127.60117,146.83296,,,2757.3394,2751.3362,2745.7856,2742.03,2739.7827
344,1993,2768.929,2771.72,2775.324,2780.4973,2774.4351,2777.0781,2784.6133,2785.4165,2787.0037,2789.3384,46.015118,120.10285,45.23922,45.499664,38.484356,,120.15326,127.60117,146.83296,,2763.1021,2757.3394,2751.3362,2745.7856,2742.03
